City;E;N;Pop;Pop_Density;Area_Agri;Area_Live
Trub;2633600;1199200;0.003150753063298248;0.001667184151164507;0.4433870825573622;0.023710396556268307
Trubschachen;2630900;1196900;0.003481534540487415;0.0072970480945861085;0.5557942875292156;0.050458262645998175
Trun;2718300;1178000;0.0027699974061020853;0.0017506641839050774;0.2626640383384577;0.020214579691667716
Truttikon;2696800;1276200;0.0011018116830113964;0.008195201302928563;0.7053420806669364;0.06542893726541289
Trélex;2505100;1141200;0.0034125225776206105;0.019399501160896008;0.5604017975066491;0.15114963283503077
Trüllikon;2694300;1277100;0.0025248859517820557;0.008663127696509471;0.6744165983692639;0.0892657198423888
Tschappina;2748600;1172500;0.00031650314004431045;0.00042082324010672315;0.40397995813370674;0.012086299719478366
Tschiertschen-Praden;2765500;1187400;0.0007305749172451376;0.0008638714935283009;0.5106207817920153;0.013684263858957747
Tschugg;2572400;1208400;0.0011232291887286806;0.011198589496320724;0.468807425131187;0.1087187779592474
Tuggen;2714000;1229100;0.007836427369668528;0.01904036136635116;0.6642251290349912;0.14124035198828672
Tujetsch;2701600;1170800;0.002872325488973554;0.0007035767579399543;0.2727062779222113;0.014510449800247464
Turbenthal;2706100;1255000;0.011620186713055397;0.015113284798545576;0.3789700517124694;0.07448730387326093
Turgi;2661200;1260500;0.007148687463857959;0.15128137199762273;0.17254476393004237;0.4599703484672386
Turtmann-Unterems;2620400;1127700;0.00261769514322362;0.0020241339327117204;0.1548624458347595;0.032432826715797496
Twann-Tüscherz;2578600;1215900;0.0027676176832446093;0.007362645028049608;0.26365288469105946;0.08435830254324338
Tägerig;2663400;1250500;0.0035434073347817914;0.03532775372502249;0.4497736988296851;0.17554105117230323
Tägerwilen;2727300;1279600;0.0113322402473008;0.032155019807107124;0.4760266954447677;0.1848393733246647
Täsch;2626300;1101800;0.003126955834723488;0.0017467330708272077;0.11594075671627072;0.01085600798662854
Täuffelen;2581900;1212900;0.006877399058105693;0.05162185780413768;0.6647346667731481;0.2416434088726637
Tévenon;2538100;1188700;0.0021346114031559884;0.004903220905494156;0.44444444446872855;0.03161386206816995
Törbel;2631800;1120800;0.001161304754448297;0.0021705006771973387;0.32777285556274904;0.025748114186604526
Tübach;2751700;1261400;0.0034220414690505144;0.05640570530005604;0.6622930334864897;0.3427230046697349
Udligenswil;2673100;1215900;0.005459084235049986;0.02878858063116837;0.7075072693412168;0.10710093900427453
Ueberstorf;2590300;1190400;0.005661360677935448;0.01152699556736762;0.7951830344815303;0.07653863629148483
Uebeschi;2608900;1176300;0.0016301101573710725;0.012097218547578475;0.9765825442550908;0.07443757568720326
Ueken;2646000;1259500;0.0021036750060088004;0.013530047249750703;0.564569169038711;0.09456740442492505
Uerkheim;2644300;1239700;0.003203106966162721;0.014818902789362817;0.525642698664552;0.11424100155657828
Uesslingen-Buch;2705200;1273000;0.002579619577504004;0.0060309931553889935;0.8127626069953674;0.07045269475709662
Uetendorf;2610200;1180400;0.013904720656232375;0.04484687207442163;0.7758010724996075;0.21432825077615808
Uetikon am See;2693800;1235400;0.01475666143920879;0.1398952140199761;0.43586806478810397;0.44524698042036576
Uezwil;2663300;1240900;0.001161304754448297;0.01561159298348381;0.7167244041600015;0.062439413813220206
Ufhusen;2634800;1218600;0.0021131938974387043;0.005676942903297907;0.8005378753847555;0.056511340402920725
Uitikon;2676600;1247200;0.011108546298698053;0.08319054345926921;0.40077026043053454;0.31383746676896185
Ulmiz;2581900;1197900;0.0010684955630067322;0.012340854308800366;0.7348683501790071;0.06806693821407503
Unterbäch;2627800;1126000;0.00103993888871702;0.0015441978575639565;0.28245466102760713;0.01904877070952384
Untereggen;2751800;1257900;0.0024891901089199153;0.011435382532416227;0.5378906078854736;0.06544215790470902
Unterengstringen;2676300;1251600;0.009361829721310656;0.09194012990621962;0.3057191949436467;0.43758383636804804
Unterentfelden;2645700;1246400;0.010111442421415602;0.11516260169588767;0.28837342499064017;0.44268388112170565
Unteriberg;2703600;1212900;0.005706575412227492;0.0040315097968608125;0.4640040093413774;0.039366333516405574
Unterkulm;2651200;1240100;0.007458051435329842;0.0275488358143956;0.5083285068764948;0.1444057604066813
Unterlangenegg;2620000;1182800;0.0023987606403358267;0.011570945386381096;0.7723191341222018;0.08894717277547887
Unterlunkhofen;2671300;1241600;0.003495812877632271;0.02553834086012724;0.5610272459169738;0.10098088531016709
Unterramsern;2603400;1218700;0.000518779582929772;0.010770023004134998;0.6954076851553503;0.0734406438666132
Unterschächen;2701500;1191100;0.0016705654459481648;0.00068256964839397;0.42270097438159265;0.008074625763878053
Unterseen;2631200;1170400;0.01392613816194966;0.032651551868917425;0.19947014586472916;0.1575004789182993
Untersiggenthal;2661500;1261600;0.01716018152525957;0.06798019142694899;0.3329884441566925;0.2312447843498502
Untervaz;2759600;1199600;0.005999281323697043;0.007098994573133954;0.42819433116729555;0.06126684266628742
Unterägeri;2686900;1221300;0.02110338230009733;0.027018658584082873;0.39919615769853684;0.08177250638275166
Urdorf;2674400;1248400;0.02375201384046814;0.10278318569863557;0.35032505505402867;0.3553829573897919
Urmein;2750200;1173000;0.00034981926004897467;0.0026500048139127545;0.5010689343794079;0.06870253781169768
Urnäsch;2739600;1242400;0.005406730332185514;0.003682468776505704;0.5796543296638265;0.03524784693756297
Ursenbach;2625300;1220700;0.00209177639172142;0.0074823283706780055;0.6871651735654557;0.06061258380598822
Ursins;2541100;1176300;0.0005354376429321041;0.005227095864671206;0.834136521742288;0.033461121762867266
Ursy;2553700;1165000;0.007784073466804056;0.017101647907768733;0.7260677467313666;0.08591169659441172
Urtenen-Schönbühl;2604500;1208500;0.015032709290676008;0.06858027321015221;0.48381616084908413;0.20965457547744146
Uster;2696700;1245000;0.08330695807166297;0.0959134846762684;0.44647244652238693;0.2962887892839852
Uttigen;2610400;1182600;0.005066429963566443;0.043618217140063795;0.5955381007363845;0.15504135927738844
Uttwil;2743100;1272000;0.004504815369202103;0.03396867300942897;0.5426407794381685;0.20233989754203444
Utzenstorf;2609000;1219600;0.010413667224315056;0.02016420628663769;0.6485991510552231;0.13124275060069523
Uznach;2717100;1231500;0.015442021622161883;0.06717747140099402;0.4893706846615927;0.26756842241701945
Uzwil;2728500;1256300;0.031243381395802645;0.07072622645974143;0.5607109847540794;0.29710539093189436
Vacallo;2724000;1078600;0.00805060242684137;0.16101835079840487;0.15325622324502902;0.5391618000806254
Val Müstair;2828800;1165700;0.0034196617461930384;0.0005646863450733778;0.29383000589592984;0.0105612527095784
Val Terbi;2598200;1244200;0.007627011758210639;0.005358230403641967;0.5105589458724262;0.04935916398385609
Val de Bagnes;2585500;1101200;0.02423747730339325;0.002633477003857358;0.16674241080618746;0.02462048147981379
Val-d'Illiez;2557900;1117200;0.0048189387863889375;0.004026168593186418;0.41845951802891035;0.042436530008882103
Val-de-Charmey;2578800;1163500;0.006039736612274135;0.001767744400811239;0.4778064018963581;0.02164759455283282
Val-de-Ruz;2560700;1212700;0.040495743865669405;0.010685482980918093;0.5948017631033765;0.06555218107823309
Val-de-Travers;2534800;1195000;0.02538450372069669;0.006675038574646074;0.4642641743207653;0.06221326030673528
Valbirse;2587300;1231900;0.009547448104193786;0.01676491195124784;0.4965076150493981;0.09990750697450455
Valbroye;2557900;1179200;0.007841186815383481;0.007666199535020256;0.7302610536221921;0.07484285186411552
Valeyres-sous-Montagny;2536700;1183400;0.001687223505950497;0.02427328821486169;0.6653837342783188;0.16907668227494713
Valeyres-sous-Rances;2530200;1178400;0.0014730484487776553;0.007621116763970057;0.8969072165376554;0.06951457170566307
Valeyres-sous-Ursins;2540100;1177500;0.0005401970886470561;0.006173922661101933;0.8397178513156219;0.03968371633613238
Vallon;2563100;1192700;0.0010827739001515884;0.010118625079574825;0.9522827687699534;0.09400402414885363
Vallorbe;2519000;1173900;0.00912623715842053;0.012908680269412946;0.24158253650288453;0.09633535235454982
Vals;2733400;1164300;0.002329748677469022;0.0004352856439820276;0.3514341939220974;0.005799927770859435
Valsot;2827700;1195400;0.0020013469231373315;0.0004129765255517136;0.3201422953048283;0.00982285922096709
Vandoeuvres;2504600;1119600;0.0061325458037156996;0.045510265970447696;0.424286146464106;0.5686262042307098
Varen;2613000;1129700;0.00156585764021922;0.004009534810076689;0.3508545318292995;0.041062349035042515
Vaulion;2519800;1171400;0.0011827222601655811;0.0029501755565001712;0.5256636891779546;0.03276411122369369
Vaulruz;2565600;1163400;0.002548683180356816;0.00827723568888901;0.7056880546133366;0.09105178333891546
Vaux-sur-Morges;2525200;1154300;0.0004664256800652996;0.007285410058698919;0.8221894943956006;0.10771294437471345
Vaz/Obervaz;2761800;1177300;0.006629907880928187;0.00511572548220827;0.44148453609339755;0.07233471417292164
Vechigen;2609300;1199400;0.012719618673209318;0.016809823631728216;0.663491392336004;0.08805790108756774
Veltheim (AG);2653500;1254300;0.003612419297648596;0.022612975333840764;0.5232751783923285;0.16015709646062393
Vendlincourt;2578200;1255600;0.0013302650773290943;0.004768787145941385;0.6102867444728318;0.06517355499075816
Vernate;2712100;1094700;0.0013873784259085186;0.030137611617952666;0.05751492132822718;0.18939955521492757
Vernayaz;2569300;1109300;0.004459600634910059;0.026168269456619448;0.13562915846933515;0.19141444415160122
Vernier;2495700;1119100;0.08319035165164665;0.354843997074681;0.14371241412932897;0.7483678110186183
Versoix;2501500;1126500;0.03191446324161088;0.09969860641070113;0.31786288266972035;0.33229797039199105
Verzasca;2704200;1128200;0.0015230226287846517;0.00034791487950028814;0.0967441967335277;0.008229359453037124
Vevey;2554400;1145700;0.04717562592660459;0.6447587902178814;0.03227630606141715;0.9240506329205028
Vex;2596800;1117800;0.004295399757744213;0.010796523113401317;0.34698175571580164;0.13373277155287452
Veyrier;2503200;1113600;0.02828776560681743;0.1427500044754534;0.3637024856316793;0.5172383997758134
Veysonnaz;2592200;1116100;0.0014040364859108508;0.04039842043588245;0.31756101860167163;0.2636330805309986
Veytaux;2560700;1141100;0.002189345028877937;0.010607581639307279;0.15956573304106142;0.05762599194126042
Vezia;2716100;1097900;0.004466739803482486;0.10540633102519209;0.18213058423337233;0.6183915085264077
Vich;2508700;1142700;0.002577239854646528;0.05453985548595039;0.4601193706258174;0.28409933287379985
Vico Morcote;2715000;1087600;0.0010256605515721639;0.017077656284874593;0.14010044937666227;0.15817984827747242
Villars-Epeney;2543300;1181400;0.00024035200860507785;0.009167272626745424;0.8290081763937074;0.07090820786837641
Villars-Sainte-Croix;2532800;1157800;0.0023083311717517377;0.04588862180159304;0.5828178693938018;0.38634229625540917
Villars-le-Comte;2551100;1173500;0.00029032618861207424;0.0022673980287394534;0.768608494078811;0.04673495519251826
Villars-le-Terroir;2538800;1167600;0.0029199199461230744;0.01350876205261618;0.8371884836866934;0.09072079536524463
Villars-sous-Yens;2522600;1151500;0.001434972883058039;0.015483208176051023;0.8400550723939808;0.06698169473601782
Villars-sur-Glâne;2577000;1182200;0.029099251101216753;0.17417751731312783;0.3208171758862883;0.5320067192691664
Villarsel-sur-Marly;2579800;1178900;0.00017134004573827333;0.004043290269019485;0.8292754258885595;0.04375187294159336
Villarzel;2559900;1177700;0.0010732550087216844;0.0045958410157396976;0.7687852747592276;0.058828916282560206
Villaz;2563200;1174400;0.00548050174076727;0.0116429723587551;0.7686288125303579;0.09056411004678974
Villeneuve (VD);2560600;1138600;0.013714342827634294;0.014066543209877122;0.292137001980424;0.08444985968817542
Villeret;2568200;1223100;0.002198863920307841;0.0044412290380818785;0.49464247216069224;0.04173379761660978
Villigen;2658500;1264200;0.005111644697858487;0.014957048050592638;0.37823371987121407;0.13849555856849496
Villmergen;2660900;1244400;0.01778128919106081;0.048848334495077826;0.4688570297435594;0.22657480778634498
Villnachern;2654400;1258000;0.003933681883407859;0.022439968003852843;0.3212937418326918;0.1303312834992624
Villorsonnens;2566100;1174000;0.0035648248404990756;0.007553671282076456;0.7137264285619892;0.057672923425346176
Vilters-Wangs;2753000;1210100;0.011622566435912874;0.011651439509160401;0.4896151035048977;0.06158958642094395
Vinelz;2575100;1209200;0.002087016946006468;0.015012463866519207;0.5582698341498954;0.14304960198129288
Vinzel;2510900;1144600;0.0008448016144039865;0.025191434130310934;0.7519152558639649;0.1320584055105762
Vionnaz;2558600;1128900;0.006501402846624482;0.010179205733448694;0.33018231927002517;0.07214360146840948
Visp;2634300;1126900;0.018985428956943676;0.0471777609179859;0.1640417998494196;0.23229292359354026
Visperterminen;2635800;1123100;0.0031816894604454367;0.002021373215295765;0.2992447854280226;0.019726498524894092
Vitznau;2679500;1207200;0.0033363714461813777;0.012268751885597472;0.36834024079674244;0.07714146018459955
Volken;2689300;1270000;0.0009042946858408869;0.009269383333943513;0.7063112899185067;0.06269323257181855
Volketswil;2694800;1249500;0.04435803406335298;0.10363251185615015;0.4102813159833472;0.38015099876651104
Vordemwald;2634800;1236000;0.004704712089230088;0.015218993751558262;0.3811784360424209;0.07315036464111248
Vorderthal;2710900;1220100;0.0023606850746162103;0.0027684483806182806;0.3917599542323735;0.0213358865166273
Vouvry;2557600;1131800;0.01013048020427541;0.009916226701143496;0.39604015292938655;0.06051667038091523
Vuadens;2568100;1163000;0.005794625157954105;0.01818862627759286;0.7232886992715041;0.10537747562958051
Vuarrens;2539500;1170800;0.0025082278917797234;0.00917202843315076;0.7728848701098446;0.05629081753037961
Vucherens;2549100;1163700;0.0013731000887636626;0.013731538337038409;0.7017875721761268;0.12576990996111215
Vufflens-la-Ville;2531100;1158900;0.0030698424861440635;0.018716500883804284;0.6718594883547677;0.1408972352291226
Vufflens-le-Château;2525700;1153300;0.002101295283151324;0.03220802944723613;0.7573243826455421;0.19128725841075275
Vugelles-La Mothe;2534300;1186200;0.0003212625857592625;0.0034325163727401023;0.33596903881449824;0.043256301563551924
Vuisternens-devant-Romont;2561000;1167300;0.0055447542579191225;0.007574971189234467;0.8576736124748292;0.06289673119661274
Vuiteboeuf;2532100;1184400;0.0013754798116211386;0.008916502710985125;0.5259959896707463;0.08685907192288778
Vulliens;2550500;1163500;0.0014611498344902752;0.007228897504947872;0.7296129391335163;0.05541030615091943
Vullierens;2526700;1158400;0.0012231775487426735;0.005865759351949537;0.9213350666867135;0.06633348477909906
Vully-les-Lacs;2568300;1196500;0.007791212635376484;0.012216146132990543;0.7414196221523651;0.12200283040185642
Vérossaz;2564900;1117900;0.0018419054916864381;0.004227912165206286;0.2711016918850582;0.02794326937469144
Vétroz;2587900;1119400;0.015225466842131566;0.04783667236659977;0.5196746102788373;0.18729828640642066
Wachseldorn;2622300;1185600;0.0005544754257919123;0.0051816255912463475;0.7624788863899995;0.05227978038153988
Wagenhausen;2705300;1279000;0.004076465254856419;0.011322040127092542;0.5852216233072632;0.1165606158326967
Wahlen;2605800;1250000;0.003488673709059843;0.02115212136343729;0.6008293073262061;0.11571643889746283
Walchwil;2681700;1217200;0.008831151524093504;0.021393877980629146;0.4630164184877448;0.09672404799005319
Wald (AR);2754700;1253700;0.002075118331719088;0.009965819236771294;0.7077530596278206;0.06764269829251437
