id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
44010620;Trendy and centrally located 3 rooms apartment;845972;Marisa;Kreis 10;Wipkingen;47.3926;8.52734;Entire home/apt;117;10;14;2020-11-29;2.07;13;209
44022463;Beautiful studio apartment-Zurich-Zone10-RWS-130;151693991;Sinha‘S;Kreis 12;Schwamendingen-Mitte;47.40725;8.57802;Entire home/apt;80;5;0;;;1;60
44044459;ZH Peach III - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.3662;8.49178;Entire home/apt;575;1;1;2021-01-03;0.55;80;259
44044463;ZH Kiwi EG - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36593;8.49318;Entire home/apt;575;1;0;;;80;333
44057060;Cozy bedroom in the heart of Zürich;15059789;Carlo;Kreis 6;Unterstrass;47.39038;8.53908;Private room;79;2;7;2020-11-07;0.91;1;87
44057622;ZH Banana I - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36728;8.49287;Entire home/apt;575;1;1;2020-10-03;0.2;80;262
44057624;ZH Cherry I - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36765;8.4933;Entire home/apt;575;1;0;;;80;360
44057627;ZH Pineapple I - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36654;8.49196;Entire home/apt;575;1;0;;;80;302
44057629;ZH Pineapple II - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36741;8.49279;Entire home/apt;575;1;1;2021-02-02;1.0;80;149
44057631;ZH Pineapple III - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36717;8.49257;Entire home/apt;575;1;0;;;80;301
44057633;ZH Cherry II - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36606;8.49252;Entire home/apt;575;1;0;;;80;325
44057634;ZH Cherry III - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.3674;8.49173;Entire home/apt;575;1;1;2020-08-15;0.15;80;220
44057635;ZH Banana II - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36593;8.49304;Entire home/apt;575;1;0;;;80;253
44057636;ZH Banana III - HITrental Wiedikon Apartments;12886487;Anna & Karina;Kreis 9;Albisrieden;47.36719;8.4932;Entire home/apt;575;1;0;;;80;302
44095007;Cozy  Studio Apartment + balcony next to the lake;83271512;José-Luis;Kreis 8;Seefeld;47.35491;8.55552;Entire home/apt;153;2;2;2020-10-25;0.29;10;33
44114120;Shared flat room;354299216;Jeremia;Kreis 12;Hirzenbach;47.4032;8.58859;Private room;26;5;4;2020-09-11;0.54;1;1
44137695;Perfectly located in Zurich center.;194166846;Marco;Kreis 3;Sihlfeld;47.37758;8.51129;Entire home/apt;95;1;0;;;1;83
44187796;Your Urban Jungle Q-Station;43115499;Carina;Kreis 6;Unterstrass;47.39766;8.5379;Entire home/apt;125;2;5;2020-12-17;0.69;1;358
44194427;Cozy apartment in Wiedikon. Great location.;3816554;Andreas;Kreis 3;Sihlfeld;47.37354;8.51628;Entire home/apt;109;1;9;2021-02-21;1.25;2;357
44202450;Cozy, central room at the heart of Zurich city!;118704137;Agnieszka;Kreis 2;Enge;47.36141;8.52483;Private room;79;1;1;2020-09-30;0.2;1;87
44206097;At the Lake & Opera & Old Town - 2 balconies;7380070;Aga Maria;Kreis 8;Mühlebach;47.36417;8.54893;Entire home/apt;172;2;0;;;1;26
44240562;Cosy City-Apartment;122858411;Lisa;Kreis 3;Alt-Wiedikon;47.36932;8.516;Entire home/apt;70;14;3;2021-02-03;0.73;1;258
44319117;Luxurious & quiet , APT w balcony/ garden view;78802571;Jillian;Kreis 2;Wollishofen;47.33591;8.53252;Entire home/apt;113;4;4;2021-02-19;0.69;2;172
44330214;Herrliche möbilierte Loftwohnung zu vermieten;43647794;Carolina;Kreis 9;Altstetten;47.38498;8.49403;Entire home/apt;150;7;0;;;1;365
44331349;**Sweet modern flat in the city center of Zurich**;356525594;Fanny & Christian;Kreis 6;Unterstrass;47.38133;8.54265;Entire home/apt;150;2;4;2020-09-15;0.56;1;83
44343951;11 Minutes from Zurich mainstation;821997;Miklos;Kreis 2;Wollishofen;47.33645;8.52012;Entire home/apt;69;4;2;2020-08-16;0.3;1;274
44345295;1 Bedroom Serviced Apartment,Aussersihl;24506494;EMA House;Kreis 4;Hard;47.3783;8.51596;Entire home/apt;185;2;1;2020-08-08;0.15;18;365
44345346;Beautiful modern apartment for a Family;202433195;Laura;Kreis 2;Wollishofen;47.33828;8.51871;Entire home/apt;70;3;0;;;1;267
44364625;Central Zürich Apartment;357934036;Robert;Kreis 5;Gewerbeschule;47.38151;8.53074;Entire home/apt;251;2;0;;;1;362
44369404;Grosse Stadtwohnung modern und Zentral;45429724;Serpil;Kreis 11;Affoltern;47.42321;8.5025;Entire home/apt;80;3;1;2020-10-25;0.24;1;179
44373156;3 room apartment in Oerlikon;845972;Marisa;Kreis 11;Oerlikon;47.40515;8.55364;Entire home/apt;85;14;3;2020-12-28;0.46;13;0
44376220;Rarely available 1,5room flat! Super location 8001;358037819;Landlord;Kreis 1;Rathaus;47.37621;8.54459;Entire home/apt;99;2;0;;;1;365
44391256;Boutique modern wohnen im pulsierenden Zürich;358201300;Maik;Kreis 5;Gewerbeschule;47.38358;8.52879;Entire home/apt;150;3;1;2020-10-15;0.22;1;0
44431025;Cozy flat;99031732;Maria Martha;Kreis 11;Oerlikon;47.40081;8.54833;Entire home/apt;37;9;0;;;1;0
44437445;Chic Boutique Studio by the opera & Bellevue;1348435;Rafa;Kreis 7;Hottingen;47.36851;8.55345;Entire home/apt;120;3;2;2020-10-20;0.31;5;332
44438042;Chic Boutique Studio - old town/ 200m to Bellevue;1348435;Rafa;Kreis 1;Rathaus;47.36801;8.54331;Entire home/apt;100;3;3;2021-02-14;1.17;5;357
44446318;Chic Boutique Loft at hip district 5/ by Viadukt;1348435;Rafa;Kreis 5;Gewerbeschule;47.38735;8.52827;Entire home/apt;100;3;0;;;5;365
44446637;Chic Boutique Studio at hip district 5;1348435;Rafa;Kreis 5;Gewerbeschule;47.38416;8.52884;Entire home/apt;100;3;5;2021-02-19;0.78;5;365
44455701;Modern Apartement Zürich Letzigrund (2.5 rooms);64081888;Miks;Kreis 9;Albisrieden;47.37576;8.49759;Entire home/apt;150;2;1;2020-08-31;0.17;2;179
44503141;Luxurious, quiet & cosy studio APT w garden view;78802571;Jillian;Kreis 2;Wollishofen;47.33515;8.53109;Entire home/apt;90;4;4;2021-02-03;0.7;2;121
44513027;HSH - Splendid 4.5 Room Attique Apartment with 3 Bedrooms, Cheminée and Balcony;51642006;Rics Gmbh;Kreis 11;Seebach;47.41758;8.54509;Entire home/apt;215;12;0;;;3;365
44526156;Big room in a central apartment. Fully equipped.;3816554;Andreas;Kreis 3;Sihlfeld;47.37344;8.51418;Private room;59;1;5;2020-10-02;0.82;2;1
44535383;Central-Private Room-70m2 Central Zurich-Sunny;32411752;Christopher;Kreis 6;Unterstrass;47.40594;8.53727;Private room;70;2;1;2020-08-25;0.16;2;180
44547948;Exclusive Loft in in a old factory building;17149108;Daniel;Kreis 2;Wollishofen;47.33773;8.521;Entire home/apt;139;1;14;2021-02-22;2.59;1;52
44593518;Wünderschöne Altbauwohnung im Herzen vom Seefeld!;69895676;Gabriela;Kreis 8;Seefeld;47.35749;8.55383;Private room;150;1;0;;;1;90
44600732;Spacious Studio with Balcony in Zürich;18456933;Djata;Kreis 11;Oerlikon;47.40311;8.54764;Entire home/apt;60;6;3;2021-02-02;1.5;1;1
44601499;Top Floor Maisonette;40667302;Peter;Kreis 3;Sihlfeld;47.37435;8.5174;Entire home/apt;280;1;0;;;15;365
44606285;Room in old-town home - highest private rooftop!;1987075;Johannes Gaan;Kreis 1;Lindenhof;47.37377;8.54165;Private room;119;2;1;2020-10-04;0.21;3;322
44607108;Calm room in the city;49278166;Milica;Kreis 3;Sihlfeld;47.37171;8.51904;Private room;50;2;0;;;1;87
44626107;Bel appartement très bien situé vue sur le jardin;268166187;Karl;Kreis 7;Fluntern;47.37962;8.5676;Entire home/apt;60;75;0;;;1;365
44642027;Kreis 1 Studio;361341775;Rita;Kreis 1;Hochschulen;47.36895;8.54859;Entire home/apt;85;10;3;2021-01-04;0.5;1;169
44643856;Beautiful Studio in Wipkingen, Interior Design ♥♥;8829769;Tobias;Kreis 10;Wipkingen;47.39472;8.5315;Entire home/apt;128;2;2;2020-12-13;0.66;1;0
44657382;1 Bedroom Superior Serviced Apartment, Seefeld;24506494;EMA House;Kreis 8;Seefeld;47.36124;8.55087;Entire home/apt;261;2;0;;;18;365
44658767;2 Bedroom Superior Serviced Apartment, Seefeld;24506494;EMA House;Kreis 8;Seefeld;47.36124;8.55087;Entire home/apt;284;2;1;2021-01-02;0.54;18;348
44659394;Studio Type Serviced Apartment, Unterstrass;24506494;EMA House;Kreis 6;Unterstrass;47.38417;8.54215;Entire home/apt;182;2;0;;;18;365
44724580;Tiny House im Gartenparadies;109951712;Jürg;Kreis 10;Wipkingen;47.39621;8.51925;Entire home/apt;79;3;2;2020-10-31;0.4;1;41
44793474;BEAUTIFUL ROOM IN THE HEART OF ZURICH;331078563;Seraina;Kreis 4;Hard;47.37765;8.51366;Private room;49;10;0;;;2;87
44880334;New and cool apartment in central & calm location;198265997;Mia;Kreis 5;Gewerbeschule;47.3844;8.53129;Entire home/apt;100;5;1;2020-08-22;0.16;6;365
44880362;Cozy flat with balcony close to the city center;96036293;Panteli;Kreis 3;Sihlfeld;47.37003;8.50509;Entire home/apt;65;4;0;;;1;209
44942519;ankommen in oerlikon;267275051;Seval;Kreis 11;Oerlikon;47.4136;8.54568;Private room;150;2;0;;;5;365
44943804;Charmante Wohnung mit Balkon, im Zentrum Zürich;338585685;Eva;Kreis 7;Hottingen;47.36641;8.55313;Entire home/apt;188;3;5;2021-02-13;1.13;2;115
44998035;Zürich;363067777;Carmen;Kreis 3;Friesenberg;47.36062;8.50629;Entire home/apt;60;1;1;2020-10-16;0.22;1;0
45053235;Nice room in the green area of Zurich;67922528;Sebastien;Kreis 10;Höngg;47.40705;8.49134;Private room;70;3;0;;;2;0
45053481;Nice apartment in the green area of Zurich;67922528;Sebastien;Kreis 10;Höngg;47.40714;8.49073;Entire home/apt;80;3;1;2020-09-11;0.18;2;0
45061013;Comfortable, calm and nice;10102232;Bernadette;Kreis 11;Seebach;47.41906;8.54301;Private room;58;1;1;2020-09-30;0.2;1;179
45081842;Modern City Apartment;172386067;Seb;Kreis 8;Seefeld;47.36199;8.55001;Private room;100;3;1;2020-10-01;0.2;1;87
45131081;bright, quiet and central;227286241;Lydia;Kreis 3;Alt-Wiedikon;47.36186;8.51296;Entire home/apt;100;20;0;;;2;90
45131577;Cosy apartment  in a exciting area;119284629;Reto;Kreis 10;Wipkingen;47.39398;8.52661;Entire home/apt;108;5;0;;;1;0
45132702;Sunny terraced loft close to main station;135562881;Susana Cristina;Kreis 6;Unterstrass;47.38355;8.54393;Entire home/apt;67;2;3;2021-02-14;3.0;1;0
45144797;Nice, simple & modern apartment in central Zurich;142567644;Day;Kreis 4;Hard;47.38432;8.50799;Entire home/apt;70;3;7;2021-02-24;1.38;1;26
45150591;Unterkunft für Herbst/Winter;6669529;Benno;Kreis 5;Gewerbeschule;47.38333;8.52803;Private room;47;14;0;;;1;0
45203294;Room for rent in house in Zürich City, Altstetten;12150076;Debi;Kreis 9;Altstetten;47.38547;8.47485;Private room;36;30;0;;;3;1
45204058;Single room in house with garden, Zürich City;12150076;Debi;Kreis 9;Altstetten;47.38431;8.47488;Private room;28;7;0;;;3;364
45215805;Einfaches Zimmer (Nr. 1) in Wohnung mit Cheminée;260851204;Christoph;Kreis 9;Albisrieden;47.37765;8.48448;Private room;45;2;1;2020-09-24;0.19;3;89
45216042;Central 3 rooms flat close to ETH and university;845972;Marisa;Kreis 7;Fluntern;47.37778;8.55599;Entire home/apt;96;12;1;2020-10-01;0.2;13;1
45216065;Studio next to uiniversity and central station;845972;Marisa;Kreis 7;Fluntern;47.37912;8.55684;Entire home/apt;40;30;0;;;13;181
45216732;Schöne, helle Wohnung mit Cheminée (ganze Wohnung);260851204;Christoph;Kreis 9;Albisrieden;47.37784;8.4855;Private room;89;2;0;;;3;89
45217961;Cosy beautiful bedroom in Zurich Center;7326433;Himanshu;Kreis 4;Hard;47.3806;8.5152;Private room;49;1;2;2020-11-06;0.36;8;56
45248259;Möbeliert es Zimmer monatl. 1100Fr pro Nacht 90Fr;272982539;Marie-Louise;Kreis 4;Langstrasse;47.37886;8.52971;Private room;100;1;0;;;1;83
45266589;Ein grosses Zimmer in 3-Zi Whg., Garten, zentral!;50912867;Denise;Kreis 7;Hottingen;47.36581;8.55423;Private room;102;4;0;;;1;0
45281746;einfaches Zimmer (Nr.2) in Wohnung mit Cheminée;260851204;Christoph;Kreis 9;Albisrieden;47.37592;8.48463;Private room;39;2;0;;;3;89
45282741;Practical & Top-Equipped Studio in Zurich Oerlikon;46465899;RELOC Serviced Apartments, Zurich;Kreis 11;Seebach;47.41638;8.54572;Entire home/apt;99;5;1;2020-11-28;0.33;9;92
45309052;Comfy, Bright at one step of city center;75558392;Filipa;Kreis 3;Alt-Wiedikon;47.36663;8.52033;Entire home/apt;132;1;7;2021-02-13;1.42;4;344
45321292;Great 2 BR flat in the city center (Mainau 12);23561865;Tania;Kreis 8;Mühlebach;47.36035;8.55293;Entire home/apt;99;2;2;2021-02-20;1.2;31;29
45375576;Big bright room in good location;1863786;Erica;Kreis 12;Schwamendingen-Mitte;47.40582;8.57362;Private room;30;45;0;;;1;363
45383662;Vulcano;176726665;Mika;Kreis 9;Altstetten;47.39249;8.4851;Entire home/apt;149;2;4;2021-01-24;1.08;1;362
45389946;Central Zurich on Lakefront, Lux Private Room/Bath;4115498;Jonathan;Kreis 2;Enge;47.36556;8.53695;Private room;80;5;1;2021-01-28;1.0;1;365
45432677;Studio Type Superior Serviced Apartment, Seefeld;24506494;EMA House;Kreis 8;Seefeld;47.36124;8.55087;Entire home/apt;142;3;0;;;18;365
45432996;2 Bedroom Superior Penthouse Apartment, Seefeld;24506494;EMA House;Kreis 8;Seefeld;47.36124;8.55087;Entire home/apt;308;2;2;2021-01-04;1.07;18;348
45433216;1 Bedroom Serviced Apartment, Unterstrass;24506494;EMA House;Kreis 6;Unterstrass;47.38417;8.54215;Entire home/apt;280;2;1;2021-01-02;0.54;18;365
45433374;2 Bedroom Duplex Serviced Apartment;24506494;EMA House;Kreis 6;Unterstrass;47.38417;8.54215;Entire home/apt;311;2;0;;;18;356
45433489;3 Bedroom Duplex Serviced Apartment, Unterstrass;24506494;EMA House;Kreis 6;Unterstrass;47.38417;8.54215;Entire home/apt;324;2;0;;;18;351
45433604;Studio Type Serviced Apartment, Seefeld;24506494;EMA House;Kreis 8;Seefeld;47.36109;8.55035;Entire home/apt;128;3;0;;;18;365
45433715;1 Bedroom Penthouse Apartment, Seefeld;24506494;EMA House;Kreis 8;Seefeld;47.36109;8.55035;Entire home/apt;264;2;0;;;18;353
45433840;Studio Type Superior Serviced Apartment, Downtown;24506494;EMA House;Kreis 6;Unterstrass;47.38339;8.54063;Entire home/apt;132;2;0;;;18;349
45445450;spacious old-town home - highest private rooftop!;1987075;Johannes Gaan;Kreis 1;Lindenhof;47.37281;8.54084;Entire home/apt;180;3;0;;;3;178
45469841;Private Room , 3-Room Condo close to Lake Zurich;302758252;Anand;Kreis 8;Mühlebach;47.35831;8.55649;Private room;44;3;3;2021-02-19;0.61;1;306
45514921;Brand New Studio in the Heart of Zurich old town;7326433;Himanshu;Kreis 1;Rathaus;47.37512;8.54287;Entire home/apt;74;1;11;2021-02-21;2.39;8;31
45515754;Brand New Studio in the Center of Zurich Old Town;7326433;Himanshu;Kreis 1;Rathaus;47.3739;8.54338;Entire home/apt;79;1;30;2021-02-21;6.43;8;21
45525628;2 Bedroom Superior Serviced Apartment, Downtown;24506494;EMA House;Kreis 6;Unterstrass;47.38302;8.54072;Entire home/apt;324;2;0;;;18;293
45525843;1 Bedroom Superior Penthouse Apartment;24506494;EMA House;Kreis 6;Unterstrass;47.38339;8.54063;Entire home/apt;272;2;0;;;18;288
45526177;1 Bedroom Superior Serviced Apartment, Downtown;24506494;EMA House;Kreis 6;Unterstrass;47.38302;8.54072;Entire home/apt;267;2;0;;;18;357
45535459;Bright and Airy Central City Apartment at the Park;114019865;Juanma;Kreis 6;Unterstrass;47.38632;8.53852;Entire home/apt;250;7;1;2021-01-31;1.0;2;113
45541437;The Crown Terrace Penthouse Bahnhofstrasse Zürich;144959892;Anna Victoria;Kreis 1;City;47.37755;8.53982;Entire home/apt;1000;1;1;2020-10-11;0.22;2;364
45561161;Wallisellen Zürich;3247663;Angel;Kreis 4;Langstrasse;47.37653;8.52656;Entire home/apt;120;7;0;;;1;240
45585448;Stylish & bright appartment in Zurich (+Cat);21780493;Miriam;Kreis 7;Hirslanden;47.36085;8.56397;Private room;70;2;1;2020-10-11;0.21;1;0
45586936;Wohnen am Idaplatz;336827675;Tiziana;Kreis 3;Sihlfeld;47.37356;8.51567;Entire home/apt;145;2;2;2020-10-19;0.41;6;242
45600708;Cozy room in Zurich city center;30957267;Thebiga;Kreis 6;Unterstrass;47.39713;8.54197;Private room;40;1;10;2020-12-27;2.11;1;0
45630552;cosy room & free bike inclusive;19054015;Jutta;Kreis 8;Seefeld;47.36079;8.55142;Private room;60;1;6;2020-12-15;1.41;1;24
45647300;Gemütliches Zürich Home nahe See mit Ausblick;4428921;Kay;Kreis 7;Hirslanden;47.3626;8.55989;Entire home/apt;65;1;6;2020-10-30;1.28;1;0
45664571;Old Town Luxury Suite;8321863;Mona;Kreis 1;Hochschulen;47.36891;8.54845;Entire home/apt;75;4;0;;;1;0
45665874;Mitten in der Stadt;157251091;Bayarmaa;Kreis 7;Hottingen;47.36933;8.56264;Entire home/apt;90;1;1;2020-10-18;0.23;1;90
45667210;Komfortables Zimmer in City-Nähe (Holiday Inn Zür);367764991;Holiday INN;Kreis 11;Oerlikon;47.41053;8.55296;Private room;149;4;0;;;5;146
45681069;Scandi chic styled studio next to the lake;83271512;José-Luis;Kreis 8;Seefeld;47.35559;8.55373;Entire home/apt;158;2;0;;;10;33
45683343;Spaciuos, vintage and central 3 rooms apartment;845972;Marisa;Kreis 4;Langstrasse;47.37776;8.52227;Entire home/apt;116;5;5;2021-01-02;1.17;13;0
45684516;Bedroom + private balcony + private bathroom;59678719;Florent;Kreis 11;Seebach;47.42685;8.55386;Private room;60;1;3;2021-01-21;0.67;1;178
45701656;NEW: Renovated Studio Apt in Downtown Zurich;15038541;Cher.;Kreis 1;Rathaus;47.37441;8.54372;Entire home/apt;99;1;6;2021-02-05;1.36;3;82
45701826;Biete mein Schlafzimmer für Pendler an;188685007;Leonardo;Kreis 12;Hirzenbach;47.39872;8.58711;Shared room;50;1;0;;;1;180
45706368;Gemütliche Dachgeschosswohnung direkt am See;144947282;Leonie;Kreis 8;Mühlebach;47.35497;8.56128;Entire home/apt;59;2;6;2021-01-28;1.3;1;0
45709102;New renovated 2-bed serviced apartment & parking;83271512;José-Luis;Kreis 4;Werd;47.37372;8.52188;Entire home/apt;227;2;1;2020-10-13;0.22;10;0
45716849;Super zentral und gemütlich - Studio nahe See;97736307;Vanessa;Kreis 8;Mühlebach;47.36233;8.55113;Entire home/apt;60;14;2;2021-02-16;1.09;1;4
45719093;Fully furnished city „Kreis 2“ apartment;52678877;Amir;Kreis 2;Wollishofen;47.33387;8.53168;Private room;200;1;0;;;1;364
45721193;Spacious, cozy loft-apartement near city center;17151611;Laura;Kreis 9;Altstetten;47.38014;8.48282;Entire home/apt;79;2;0;;;1;36
45728740;Brand New Studio in Zurich Center/Downtown;7326433;Himanshu;Kreis 1;Rathaus;47.37355;8.54432;Entire home/apt;80;1;2;2020-11-08;0.42;8;2
45735050;Zürich City: modern studio B + Parking;249353536;Lili;Kreis 11;Oerlikon;47.40722;8.55139;Entire home/apt;40;2;5;2020-12-31;1.08;4;13
45746693;A cozy getaway for Zurich visitors;74593950;Artur;Kreis 11;Seebach;47.41913;8.54724;Entire home/apt;91;1;0;;;1;0
45760127;Great Low-Level Flat in Quiet Neighborhood;370982773;Caroline;Kreis 7;Fluntern;47.37863;8.5594;Entire home/apt;50;14;2;2021-02-11;0.86;1;0
45764126;Cozy studio in the heart of the old town of Zurich;371008290;Sonia;Kreis 1;Rathaus;47.37441;8.54372;Entire home/apt;78;1;18;2021-02-25;4.06;1;70
45765562;GREAT APARTMENT IN LOVELY DISTRICT 3;3286727;Olivier;Kreis 3;Sihlfeld;47.37534;8.51665;Entire home/apt;62;2;0;;;1;171
45808171;Platte401;304271396;Platte 200;Kreis 7;Fluntern;47.37269;8.55394;Private room;70;1;0;;;4;365
45808178;Platte301;304271396;Platte 200;Kreis 7;Hottingen;47.37304;8.55247;Private room;65;1;2;2020-10-23;0.44;4;1
45809360;Spacious 3-room apartment close to city-center;1987075;Johannes Gaan;Kreis 3;Alt-Wiedikon;47.36134;8.52229;Entire home/apt;197;2;0;;;3;146
45811720;studio in center zürich;345048347;Raquel;Kreis 4;Langstrasse;47.37614;8.52472;Entire home/apt;120;2;0;;;1;364
45821213;Stunning 3room DESIGN APT in Zurich CITY|IDA Platz;3884283;Andrea;Kreis 4;Hard;47.37561;8.51658;Entire home/apt;300;4;0;;;2;270
45834896;Studio Apartment Junior;16703823;Vision Zurich;Kreis 5;Gewerbeschule;47.38617;8.52602;Entire home/apt;126;2;6;2021-02-14;1.34;78;308
45836140;Studio Apartment Junior;16703823;Vision Zurich;Kreis 3;Sihlfeld;47.37072;8.51468;Entire home/apt;120;1;1;2020-11-09;0.27;78;306
45837110;2 Bedroom Apartment Mini;16703823;Vision Zurich;Kreis 4;Werd;47.37251;8.52626;Entire home/apt;208;1;3;2020-12-02;0.67;78;251
45838656;Devrim - Schönes VW Bus;169912970;Baran;Kreis 4;Hard;47.3804;8.51017;Entire home/apt;89;1;0;;;1;365
45844489;New & Stylish Condo, 12th Flr near Airport & City;30377903;Erik;Kreis 11;Seebach;47.41662;8.55507;Entire home/apt;128;2;0;;;1;237
45879401;Quit location close to airport and Oerlikon - 歡迎！;350815367;Assad;Kreis 11;Seebach;47.41871;8.55307;Private room;45;5;0;;;1;0
45887289;Studio in the most charming area of Zurich Seefeld;83271512;José-Luis;Kreis 8;Seefeld;47.35675;8.55385;Entire home/apt;148;2;5;2021-02-24;1.44;10;5
45903968;Zimmer mit Bett eigene wc  is in argau no zurich;372142100;Jose;Kreis 1;Lindenhof;47.37009;8.53957;Entire home/apt;45;7;0;;;1;118
45904266;New 2 bedroom 2 bathroom 2 kitchen flat in Center;7326433;Himanshu;Kreis 1;Rathaus;47.375;8.543;Entire home/apt;300;1;0;;;8;0
45917578;Long-term rental next to ETH and university;845972;Marisa;Kreis 7;Fluntern;47.37891;8.558;Entire home/apt;133;30;0;;;13;30
45920313;A1 Lage in Zürich nur 10 Fussminuten vom Bahnhof !;13570663;Chris;Kreis 1;Lindenhof;47.3742;8.5408;Entire home/apt;75;4;2;2021-01-25;0.61;37;315
45932668;Zürich 2,5 Zimmer-Zuhause mit Aussicht 60 qm;244894367;Lena;Kreis 7;Witikon;47.35999;8.58926;Entire home/apt;108;1;0;;;3;365
45934908;g;131733185;Ben;Kreis 10;Wipkingen;47.39413;8.5301;Private room;44;1;0;;;1;89
45935492;Chalet Style pedestrian area Zurich;319055544;Anton;Kreis 1;Rathaus;47.37635;8.54366;Entire home/apt;99;21;2;2021-02-13;1.13;1;365
45937622;Helles Studioapartment mit Limmat vor der Nase;78780612;Fabian;Kreis 1;Rathaus;47.37326;8.54248;Entire home/apt;95;7;0;;;1;0
